order_id,customer_id,order_date,total_amount,status,created_at
80bfa34a-6e6d-4472-9d04-cf426279514f,407935b4-19e8-4d4c-8fda-f8accdddc72e,2023-12-12,1847.19,cancelled,2023-12-12
44686bf3-0653-4848-887c-40a1dea6ad2c,e462cda0-dbc1-4c71-8919-e3f1907612ad,2023-03-28,5410.86,completed,2023-03-28
108f2849-9785-4409-876b-0be7664d7271,a5e6bd7b-380f-4573-878a-cc71ac71941c,2023-01-30,906.54,cancelled,2023-01-30
fef9ba88-85ca-45e3-99ec-eccda0281bbd,f84b69cb-0595-4e06-b943-24a03a086a69,2023-02-21,2782.29,completed,2023-02-21
3cbda468-50c2-4cb6-89c2-252c45b492d7,f84b69cb-0595-4e06-b943-24a03a086a69,2023-03-12,1107.6,completed,2023-03-12
52d67a8c-cfef-4325-958e-3e6837d6f52b,f84b69cb-0595-4e06-b943-24a03a086a69,2023-03-23,524.92,cancelled,2023-03-23
038b9aaa-f399-468a-9023-4565c079afb0,91af1efb-e7bc-4826-85bb-10979c4ccaf6,2023-09-25,13960.52,completed,2023-09-25
ea00ad48-1ab8-4b0d-9d20-28d9b89695bf,91af1efb-e7bc-4826-85bb-10979c4ccaf6,2023-10-10,10894.56,completed,2023-10-10
c0eb8c66-cb73-4e0e-ad11-f7e32b7dcfbe,191e2086-6458-488f-aa7f-fb5186d4e6b1,2023-11-27,15102.17,completed,2023-11-27
65cbeca4-513b-45d9-be30-51314d46efa8,191e2086-6458-488f-aa7f-fb5186d4e6b1,2023-12-14,1107.6,completed,2023-12-14
cd478f1f-621a-4829-bdd8-892cc958fa3e,191e2086-6458-488f-aa7f-fb5186d4e6b1,2024-01-01,1963.32,completed,2024-01-01
152a7f97-6ee4-4037-8653-81d7f215feb0,02fa26c8-8eb6-4203-a930-0a868c788770,2023-02-18,921.56,completed,2023-02-18
79ead3f5-0d8f-4811-b30c-908567cfc54d,02fa26c8-8eb6-4203-a930-0a868c788770,2023-03-10,6922.05,completed,2023-03-10
43edd724-afe7-4272-9f24-6bfff49db86b,02fa26c8-8eb6-4203-a930-0a868c788770,2023-03-28,3196.09,completed,2023-03-28
0135125f-8c8b-4382-a116-9bee68631b84,61f78e8f-c248-4c51-8470-92323824af4a,2023-02-09,1255.49,completed,2023-02-09
b9fdf420-6096-4ff2-9777-4c748bad1bb0,113358d2-1893-4eae-a96a-04bb8644db07,2023-05-10,3643.69,completed,2023-05-10
eb70e3d4-0ce8-4845-9008-22f6cd8450d7,3c7dae44-a130-4729-a2ea-dfb3f429eeb3,2023-07-25,15843.03,completed,2023-07-25
0b4d1bb5-8652-4c56-bc7e-d1caf12cf38e,3c7dae44-a130-4729-a2ea-dfb3f429eeb3,2023-07-31,1295.25,cancelled,2023-07-31
c1f4ed47-15fd-432f-8ab5-78a05ba1e935,3c7dae44-a130-4729-a2ea-dfb3f429eeb3,2023-08-07,2289.84,completed,2023-08-07
e2e86611-dace-48bd-84be-1562ec32532b,3c7dae44-a130-4729-a2ea-dfb3f429eeb3,2023-08-14,744.47,completed,2023-08-14
bfdd8eef-f433-43d0-a46f-d907c271cf58,3c7dae44-a130-4729-a2ea-dfb3f429eeb3,2023-08-21,5773.69,completed,2023-08-21
20d3b5fa-781a-4052-b538-32ae3aaf0efa,3c7dae44-a130-4729-a2ea-dfb3f429eeb3,2023-08-31,15295.04,completed,2023-08-31
bcab7039-4ec7-4961-b488-225f86623079,3c7dae44-a130-4729-a2ea-dfb3f429eeb3,2023-09-05,4395.87,completed,2023-09-05
f26193f1-103e-4893-88f3-d6cbe47a4546,8f6ef69b-1ff0-4999-a2a8-de68631e0659,2023-10-24,6159.09,completed,2023-10-24
df931053-3120-4522-9ffa-1c5208687518,96874c99-47f0-4bfc-beef-922024b83ada,2023-12-05,1824.42,completed,2023-12-05
2e2b36f5-ea7f-460b-9ab6-ded760abb25d,1001872e-5251-459d-b9f7-4a9eb31d4c42,2023-06-17,7754.81,completed,2023-06-17
fbf2db47-44ca-4ace-8839-fe9f1aead06d,5b3678a4-5c8f-43dc-99ee-91cb17233cfe,2023-07-11,3458.64,cancelled,2023-07-11
d183e1b4-f1ac-435d-84cb-d6c558f9eb37,5b3678a4-5c8f-43dc-99ee-91cb17233cfe,2023-07-30,1404.08,completed,2023-07-30
f24dd9a4-b00e-4b87-9531-cffedf3e852c,599d6a3a-f7ab-40ca-bfcc-7a9c52af77ec,2022-11-01,5192.21,completed,2022-11-01
6b9b20ca-15aa-4566-8256-12c48f3d32e8,599d6a3a-f7ab-40ca-bfcc-7a9c52af77ec,2022-11-17,6208.78,completed,2022-11-17
5acf7b79-c189-4c69-9af9-6280e2b14a90,14bb5676-1e5f-4166-a3a4-22dad1e5da96,2023-07-02,13658.83,completed,2023-07-02
482b289e-f34c-4918-9191-e87c692bfbf7,14bb5676-1e5f-4166-a3a4-22dad1e5da96,2023-07-13,687.48,completed,2023-07-13
98ee095e-6654-45cc-9368-953b47a93d27,14bb5676-1e5f-4166-a3a4-22dad1e5da96,2023-07-31,2619.35,completed,2023-07-31
25c6164b-ecea-4007-8632-30e9992d754e,cfd4f4c5-3dea-4493-b24e-9f9e93b2a5d6,2023-06-13,9743.37,completed,2023-06-13
61e544fe-38c1-4ad4-b6d1-2eff3fb75e81,cbb4e922-e56e-4527-9344-7266ca2c1ce9,2023-08-13,8020.7,completed,2023-08-13
52a15235-16ef-443d-aa06-5ccbb927d050,cbb4e922-e56e-4527-9344-7266ca2c1ce9,2023-08-18,8075.65,completed,2023-08-18
b5cef84d-274e-41e2-a906-82cd5537df27,cbb4e922-e56e-4527-9344-7266ca2c1ce9,2023-08-23,4965.6,cancelled,2023-08-23
01b919c2-16e2-4561-be2c-7cecbdcdbfac,cbb4e922-e56e-4527-9344-7266ca2c1ce9,2023-08-28,3524.08,completed,2023-08-28
1ba7805b-58df-47ba-acda-7771bffffbdf,cbb4e922-e56e-4527-9344-7266ca2c1ce9,2023-09-04,679.65,completed,2023-09-04
211ff41b-153d-4ceb-9089-a41019aaf084,70a4abf1-c6da-4d73-b2cd-6802c48eb032,2022-11-20,6727.38,completed,2022-11-20
0021cbea-7c49-4bf3-9d5e-bb3cab29508a,a196145e-e179-45d1-8d0d-dc81564ca71f,2023-02-22,2062.71,completed,2023-02-22
2d521486-64a3-44c2-8f6f-ee9f87962ca2,a196145e-e179-45d1-8d0d-dc81564ca71f,2023-03-06,2030.99,completed,2023-03-06
77344b34-8a61-4167-89a2-d7ecb61b45fb,a2e62322-58e2-420d-bfb2-92774dbebf7a,2023-03-05,4963.45,completed,2023-03-05
41b9f6f8-afd2-4be3-a636-ba0bf1cf5da6,9539ddc5-a7be-4bb5-8bb4-d6c8514148be,2023-06-08,2221.07,cancelled,2023-06-08
df78992e-0b78-4fdd-a96b-43c4f3568dd8,ef439840-e1aa-47fc-8678-0b8ccb840125,2023-08-12,2244.89,completed,2023-08-12
663ed5e7-26a4-4162-a668-5119adef2416,ef439840-e1aa-47fc-8678-0b8ccb840125,2023-08-21,778.1,completed,2023-08-21
3aa802eb-6235-4325-a6d3-911678fd0d5e,ef439840-e1aa-47fc-8678-0b8ccb840125,2023-09-01,8617.14,completed,2023-09-01
323c9bb0-8ce6-49ed-a202-b90da7807b11,ef439840-e1aa-47fc-8678-0b8ccb840125,2023-09-09,10784.48,completed,2023-09-09
ab788fcf-306d-48e9-b0ce-6a400a19222d,ef439840-e1aa-47fc-8678-0b8ccb840125,2023-09-14,7585.21,cancelled,2023-09-14
5e33acb6-561e-4d05-b196-17a27954a483,ef439840-e1aa-47fc-8678-0b8ccb840125,2023-09-24,717.29,completed,2023-09-24
d1249c5f-31b8-4817-959b-ec25f42a08aa,ef439840-e1aa-47fc-8678-0b8ccb840125,2023-10-04,13661.62,completed,2023-10-04
354b229a-a045-4e6f-b771-255f3e8bf951,b309f36c-5dac-4f31-9cb9-108323e1680b,2023-07-13,4228.38,completed,2023-07-13
7a6ca2db-ae48-4224-8419-6688c5314997,b309f36c-5dac-4f31-9cb9-108323e1680b,2023-07-23,6310.28,completed,2023-07-23
0519a373-ec7d-4857-ac16-5b563e85b358,b309f36c-5dac-4f31-9cb9-108323e1680b,2023-08-01,2535.32,completed,2023-08-01
9b6410a9-890f-4414-a991-254a62dd88c8,b309f36c-5dac-4f31-9cb9-108323e1680b,2023-08-13,2837.88,completed,2023-08-13
9eb8f983-ea1d-4040-a6bd-70b15a32bc81,b309f36c-5dac-4f31-9cb9-108323e1680b,2023-08-21,1155.72,cancelled,2023-08-21
7607484b-9439-4691-8aba-ffca294be769,2fabf971-7047-4939-9f10-996629672d6a,2023-05-19,4957.48,completed,2023-05-19
cc36a39b-4185-4db4-bcab-2fffe4cb652f,2fabf971-7047-4939-9f10-996629672d6a,2023-05-31,5966.06,completed,2023-05-31
f337f244-3e4e-4a86-98d0-ff5f8426c9f1,b8688b7c-59bc-4560-8bf6-c7c93565ca6e,2023-01-01,5676.89,completed,2023-01-01
43d89d05-8637-4338-9d1b-07efb22613e3,aad6a37d-bd4f-4c30-be54-9f41fa89ec66,2023-07-11,719.4,completed,2023-07-11
e46efd93-ae87-4525-9e59-95562e4824ac,aad6a37d-bd4f-4c30-be54-9f41fa89ec66,2023-07-17,1692.76,cancelled,2023-07-17
5119ce65-4049-4f04-bd42-c62b08a53404,aad6a37d-bd4f-4c30-be54-9f41fa89ec66,2023-07-27,3872.94,completed,2023-07-27
aaf7ed78-6943-41e3-b843-cf7d745d48a8,aad6a37d-bd4f-4c30-be54-9f41fa89ec66,2023-08-05,1039.11,completed,2023-08-05
85825fc7-9d07-41dc-a90d-b76fbbe03a98,aad6a37d-bd4f-4c30-be54-9f41fa89ec66,2023-08-15,20879.24,completed,2023-08-15
85fa3e9d-3efa-4b1e-82bf-f9eb9cc5f5b8,aad6a37d-bd4f-4c30-be54-9f41fa89ec66,2023-08-22,3254.47,cancelled,2023-08-22
5dd5291f-a154-446e-9bec-5cb40df7ac3d,aad6a37d-bd4f-4c30-be54-9f41fa89ec66,2023-09-02,4365.49,completed,2023-09-02
59cab0f4-f8ea-4d93-8443-509b8ec0ed87,d04dd637-4c06-43d9-ad2d-05e7a48ce5bb,2023-12-07,6573.74,completed,2023-12-07
b1a44030-95ba-45ba-b3f8-3278eed4226f,d04dd637-4c06-43d9-ad2d-05e7a48ce5bb,2023-12-25,7335.39,completed,2023-12-25
88d2829e-a59c-4bc7-b10d-28bad692cb68,9853d16a-9e56-4120-b596-655e22d45baf,2023-04-11,17585.12,completed,2023-04-11
8351bf49-1d3f-4739-969b-cdb3e76a210c,b26468f6-59a9-4eed-aa3e-c6ee3ffb044f,2023-02-08,2884.22,completed,2023-02-08
9cdfb392-78e2-476d-87af-3b1f3f098a22,b26468f6-59a9-4eed-aa3e-c6ee3ffb044f,2023-02-26,17407.73,completed,2023-02-26
c12603e1-ca06-4682-8019-195246d2805c,19554eb6-2efa-4c8f-a176-46d3ca62bc65,2023-09-04,3522.46,completed,2023-09-04
c59f2f58-a00d-49ff-9480-4d7e255588be,19554eb6-2efa-4c8f-a176-46d3ca62bc65,2023-09-20,26375.81,completed,2023-09-20
57e7eaeb-26f8-409e-82b0-6eb7babe7006,9d7f37e5-f3a6-4b76-ab8c-07f5d6e42f8c,2023-09-29,4159.12,completed,2023-09-29
e3ca21a5-8a7f-4abc-8c4b-65fc51f22912,0c26b160-e8ea-4425-b0c5-6fdfa1c440e8,2023-12-02,27053.53,completed,2023-12-02
5a407cab-6f39-4913-a7d4-1e22a8f8d4db,0c26b160-e8ea-4425-b0c5-6fdfa1c440e8,2023-12-18,4915.95,cancelled,2023-12-18
580df175-aa77-4c4c-bbe1-288868dc5b2b,ab806161-ebd8-4c04-bc3e-110c23c8e206,2023-12-31,2839.44,completed,2023-12-31
2c2c8fb8-327f-44c9-9024-005b2272181f,6631b273-5678-4eb9-846c-3f131f6275f4,2023-10-16,8041.02,completed,2023-10-16
c93a1bc8-93a0-481c-ae5a-962e3b2b015b,26af92e3-cf02-4a35-8da9-aa48c513ade1,2023-04-28,1809.22,completed,2023-04-28
09ba5ad5-ca6e-44bc-9d74-962c01d963c7,26af92e3-cf02-4a35-8da9-aa48c513ade1,2023-05-08,4077.57,completed,2023-05-08
29de1163-6109-443a-b982-ff19150f4c73,26af92e3-cf02-4a35-8da9-aa48c513ade1,2023-05-16,886.08,completed,2023-05-16
87cb6e37-fe87-40e1-8652-8acca516762b,26af92e3-cf02-4a35-8da9-aa48c513ade1,2023-05-25,2709.0,cancelled,2023-05-25
8ade21ca-09ae-45e9-a19f-fc1307e628e6,26af92e3-cf02-4a35-8da9-aa48c513ade1,2023-06-02,397.26,completed,2023-06-02
cdf00517-0809-4514-a29b-0028270b7699,26af92e3-cf02-4a35-8da9-aa48c513ade1,2023-06-11,6934.91,completed,2023-06-11
399774b9-09ed-4532-8911-d2fec9b6d0f7,fb3448f5-a9be-4935-aab0-6464afe77015,2023-08-14,514.52,completed,2023-08-14
e03e70c8-59d5-47dc-8d1f-41fc5725e559,b1d8eb3a-700c-4c91-bbc6-797437c7297b,2023-05-28,656.81,completed,2023-05-28
9612cad2-4155-4e3d-93ea-446ee3cee748,b1d8eb3a-700c-4c91-bbc6-797437c7297b,2023-06-03,5670.23,completed,2023-06-03
e5aff7cb-904b-4913-8ca9-7429e0bb2df7,b1d8eb3a-700c-4c91-bbc6-797437c7297b,2023-06-10,20830.91,completed,2023-06-10
03829f3e-1df8-4765-a411-0e97cd5d9a98,b1d8eb3a-700c-4c91-bbc6-797437c7297b,2023-06-15,8575.68,cancelled,2023-06-15
10cd3f41-f939-4cdf-b87d-7a8acac7fe0c,b1d8eb3a-700c-4c91-bbc6-797437c7297b,2023-06-21,1881.86,completed,2023-06-21
5f13942f-693f-421d-b2e8-40b4dd4ee982,b1d8eb3a-700c-4c91-bbc6-797437c7297b,2023-06-29,734.19,completed,2023-06-29
66d73545-70b3-4f09-8984-8bab073a641c,51ec3b41-9600-46f5-9590-b5ab3081caa1,2023-11-07,2887.42,completed,2023-11-07
71ef6a14-29a9-434c-8402-a70f5d38bfea,b1bec2ab-a74f-4d9a-a500-25a66779a242,2023-05-01,1965.7,completed,2023-05-01
0b73956f-0db9-4d32-8b75-542835a2a95e,b1bec2ab-a74f-4d9a-a500-25a66779a242,2023-05-20,17964.51,completed,2023-05-20
5d0178db-4c44-41b5-ae47-05761047a9e6,b1bec2ab-a74f-4d9a-a500-25a66779a242,2023-06-05,11294.85,completed,2023-06-05
80731183-5283-4589-b761-5fdf8e1ec4f6,a0452b00-11dd-4bca-91b4-36417a5b1910,2023-12-21,11339.05,completed,2023-12-21
1bf9cbc8-24c0-4496-9c0e-de1961009885,020faf40-6953-4f77-b8b6-8e3479e59916,2023-05-17,6195.71,completed,2023-05-17
d1f7fde8-3d2a-4776-899d-a6f5901d4d1f,749f7722-e09c-4f41-8b44-2038852eed46,2023-04-29,10683.78,completed,2023-04-29
b6f6f4f7-63fa-4539-89b4-858d3fd0f46c,a304ad5f-e614-472a-9ecf-ad2182de9ff5,2023-02-09,5025.98,completed,2023-02-09
145dc487-d61a-464b-8615-ae3aa616eff6,a304ad5f-e614-472a-9ecf-ad2182de9ff5,2023-03-01,212.44,completed,2023-03-01
e6c936cc-7a9f-44be-8942-f2925dab69f2,eb3b3dbf-85ff-48e6-adae-89b6658f962f,2023-08-13,5403.8,completed,2023-08-13
8bee608e-1139-4948-8db1-f9873733bc77,15688b69-d126-446f-ba5c-96d41e806ddb,2023-09-07,821.58,completed,2023-09-07
b021d199-da4a-477f-ad90-5d68f759fd1c,0689397c-0d5a-47c4-a573-edc226d8719f,2023-01-10,1611.73,completed,2023-01-10
5bf23448-9a6c-4a71-9db5-50f079105a2c,dc90217f-40bd-417b-931b-087d66860ef8,2022-11-15,12327.89,cancelled,2022-11-15
b86aece0-d5d7-4e59-904b-1abe4ca181b7,dc90217f-40bd-417b-931b-087d66860ef8,2022-11-20,4804.09,completed,2022-11-20
3bb9f140-fabc-447f-ba71-92f1da461b3b,dc90217f-40bd-417b-931b-087d66860ef8,2022-11-27,14246.87,completed,2022-11-27
efe16201-99c8-4c22-9acc-b5f27d6fa043,dc90217f-40bd-417b-931b-087d66860ef8,2022-12-04,5711.94,cancelled,2022-12-04
d98b49d5-7405-4dc5-a7f4-abdafd667de1,dc90217f-40bd-417b-931b-087d66860ef8,2022-12-12,3114.68,cancelled,2022-12-12
b1d57ed7-4a2d-459e-8d30-383db50f335a,dc90217f-40bd-417b-931b-087d66860ef8,2022-12-19,3507.55,completed,2022-12-19
040e1615-9de9-40e7-bd33-710e3ff7bf94,6aae13b1-6add-42f2-b606-6e570810368f,2023-10-19,804.84,cancelled,2023-10-19
0930b7e9-0d2e-42b5-ad7e-b344a77e6a68,6aae13b1-6add-42f2-b606-6e570810368f,2023-11-01,5715.57,cancelled,2023-11-01
15cea895-37ef-4669-b31e-747935b3ed7a,6aae13b1-6add-42f2-b606-6e570810368f,2023-11-19,9420.92,completed,2023-11-19
4e125ebb-1073-479b-9a95-c5f477c0da64,97ce0db3-daa5-4876-ab97-164c5d8a3930,2023-12-12,6108.78,completed,2023-12-12
c30586c6-463a-4416-8d42-0f319cb5bebc,a7045dee-0843-459e-81c6-9a084a36a851,2023-10-11,4799.3,completed,2023-10-11
188bcf58-b13a-4698-bc79-05c7c6bb0664,a7045dee-0843-459e-81c6-9a084a36a851,2023-10-23,6046.08,completed,2023-10-23
89dc16bc-a140-4e17-86a0-8b6967b4f56c,a7045dee-0843-459e-81c6-9a084a36a851,2023-11-07,412.93,completed,2023-11-07
ef7e64bd-740c-49ea-89d3-4a2c33af0d8d,5486dc15-f692-44fa-992b-1b541906eca8,2023-07-04,3042.35,cancelled,2023-07-04
fbbd5950-1253-4456-820b-a863b4d803d9,2b51d936-4796-4a1c-ab02-9f697c4a63d0,2022-11-25,4335.15,completed,2022-11-25
6b681c2b-4fb1-4e98-938a-95864e9eb613,3c1f1212-53d8-4a44-9e0e-c65074928d84,2023-10-08,3970.06,completed,2023-10-08
3bdf20fd-b66f-4b91-8727-e1b9ac2295cc,3c1f1212-53d8-4a44-9e0e-c65074928d84,2023-10-27,4778.11,completed,2023-10-27
2f092f39-fb7b-47f6-9c02-10e0efd00071,cd837eb0-9d27-4a6b-ba9a-c2723b1659e5,2023-09-29,15450.38,completed,2023-09-29
d3644f2f-121f-4abb-b144-be39f52866e1,b6427ca6-df44-4f9f-8518-ff103ca31a3f,2023-01-04,1017.27,completed,2023-01-04
8f1d2b20-bb33-4c5a-8284-c81f1b9dc070,e2595f23-63e5-488f-a14d-d5f6f42d75d8,2023-10-06,5905.46,completed,2023-10-06
bb84b485-d4e0-42b6-962d-188bf1843161,2c516a3e-9289-475a-907f-d5e7f1f53300,2023-03-25,15964.42,completed,2023-03-25
88b7c385-7837-4afe-845e-dfe3b1f5b76e,f778f5a1-a8db-4304-9196-44ed183f80d4,2022-12-30,5107.77,completed,2022-12-30
2a7218f2-3aeb-4b98-afeb-b85263ac554c,c2ebae12-a2c5-44ef-9cec-33a8ab64a648,2023-02-01,456.24,completed,2023-02-01
b9e41acf-0d4c-473f-9bb7-15607d9cd68d,c28d97af-07ce-426a-a164-43ea9267c800,2023-09-13,21614.14,completed,2023-09-13
50788daa-503d-4ee8-9d1a-3310d9e0e041,c28d97af-07ce-426a-a164-43ea9267c800,2023-09-18,914.09,completed,2023-09-18
b95e24b3-8d4d-4420-aba7-bc569fe4bc78,c28d97af-07ce-426a-a164-43ea9267c800,2023-09-28,3447.09,completed,2023-09-28
d0c4984c-6421-4f40-8f61-d14252d4d595,c28d97af-07ce-426a-a164-43ea9267c800,2023-10-08,7574.56,completed,2023-10-08
acfdc81a-cfb9-4dbe-b88e-8c4cf4d711a7,c28d97af-07ce-426a-a164-43ea9267c800,2023-10-16,1397.13,cancelled,2023-10-16
e2830e64-2e72-4996-ada1-6dd86327fa9c,c28d97af-07ce-426a-a164-43ea9267c800,2023-10-22,3007.5,completed,2023-10-22
a8b8944e-d2cc-4540-b1eb-fc44332ad773,c28d97af-07ce-426a-a164-43ea9267c800,2023-11-01,10520.16,cancelled,2023-11-01
15157fca-7354-4fbb-bb63-009a18c46110,353f6b3e-c354-4767-a90e-c95a0bac8750,2023-02-27,3699.16,completed,2023-02-27
33b11508-fb71-4c43-b722-3999bc2bf0ae,353f6b3e-c354-4767-a90e-c95a0bac8750,2023-03-12,13934.07,completed,2023-03-12
1060c05e-649d-4124-9d1a-9ecc46fb7094,9758dd89-025d-4674-930f-6433d4dfd42b,2023-07-03,5952.72,completed,2023-07-03
35ca8fc2-a79e-4aea-807d-c67cf3182855,9758dd89-025d-4674-930f-6433d4dfd42b,2023-07-19,11388.56,completed,2023-07-19
33e61466-4fe1-461c-a74f-5900eccc05f0,4f008e13-ac08-4009-9da4-a359e979a824,2023-02-17,12077.72,completed,2023-02-17
58513231-2c95-4db3-a945-91a2e310c6df,4f008e13-ac08-4009-9da4-a359e979a824,2023-02-28,1846.35,completed,2023-02-28
43ff2ff7-1397-4ce5-ab9e-e388dd32898c,4f008e13-ac08-4009-9da4-a359e979a824,2023-03-16,11427.48,completed,2023-03-16
8c6dd7ca-b0b5-4513-9317-723dfeb609a9,9c1ffd01-6fa1-4d54-93a4-0dee581c9f1a,2023-11-02,723.36,completed,2023-11-02
9562ab2a-c4a4-487d-b369-43ac492f6ad0,9c1ffd01-6fa1-4d54-93a4-0dee581c9f1a,2023-11-20,1685.05,completed,2023-11-20
9f7dc1be-2c21-4ad5-a663-c0caa4590a49,9c1ffd01-6fa1-4d54-93a4-0dee581c9f1a,2023-12-10,4464.75,completed,2023-12-10
722daff8-1048-403b-aa7b-a6dbbec62763,7b61b5ec-bbb3-42eb-8de6-108edfb8fcdf,2023-05-10,730.65,cancelled,2023-05-10
3c9778be-9725-49c6-a626-d2adcf96184d,7b61b5ec-bbb3-42eb-8de6-108edfb8fcdf,2023-05-31,2045.42,completed,2023-05-31
5087b18c-3801-4c4f-8a7c-1a621405fafe,7a4572cc-b3b1-4ff6-a648-47c796283d6d,2022-11-26,1417.94,completed,2022-11-26
dd5eee4f-4aaa-47ae-aff8-014c2dd93654,7a4572cc-b3b1-4ff6-a648-47c796283d6d,2022-12-12,6522.46,completed,2022-12-12
1813ddab-9a17-4883-9662-0a1c8e5f74f8,cf5f34b8-8d58-4243-b6cd-7df03c1cd8a0,2023-04-10,3292.55,completed,2023-04-10
295af9a9-70dc-4c1d-b651-4b5d75fff96f,cf5f34b8-8d58-4243-b6cd-7df03c1cd8a0,2023-04-20,2081.19,completed,2023-04-20
23244a49-6f30-493b-afad-bf68413e1990,3e3e8968-c51e-460c-98f1-0c930fb4901f,2023-09-07,1395.54,completed,2023-09-07
5da25239-0afa-47dc-9d98-04c1f966921f,d18e86b8-bf65-4981-9997-daee57c6fe2a,2023-10-24,1276.49,completed,2023-10-24
971a0c46-5a4b-4e92-83b0-e6797d5e1fbe,af2cdaf9-3b9c-496f-b3ed-e204f2f13c08,2023-10-30,5047.9,completed,2023-10-30
8bd4a732-3cee-44d5-8b22-e4ee94a527f2,af2cdaf9-3b9c-496f-b3ed-e204f2f13c08,2023-11-07,1162.32,completed,2023-11-07
99e073bb-605f-46b1-b6cc-2fe6ede2959c,af2cdaf9-3b9c-496f-b3ed-e204f2f13c08,2023-11-13,5894.25,cancelled,2023-11-13
20b6cee4-85bb-4e63-85e4-263cb884045c,af2cdaf9-3b9c-496f-b3ed-e204f2f13c08,2023-11-22,10789.62,completed,2023-11-22
ab4d8c05-c988-44c8-ac1e-9035b052a23b,af2cdaf9-3b9c-496f-b3ed-e204f2f13c08,2023-12-02,185.58,cancelled,2023-12-02
37f44f79-b9bf-494c-9dd8-6c43c02b484a,af2cdaf9-3b9c-496f-b3ed-e204f2f13c08,2023-12-10,10535.36,completed,2023-12-10
480499b7-0a3f-4fd6-9ba6-243923b5e3c3,af2cdaf9-3b9c-496f-b3ed-e204f2f13c08,2023-12-18,2419.69,completed,2023-12-18
184fc0f8-66a3-4853-a34e-016339e6e65f,af2cdaf9-3b9c-496f-b3ed-e204f2f13c08,2023-12-30,909.96,completed,2023-12-30
2f88d021-08ce-4681-9b7e-463bb5319114,98f38200-b033-4581-a03e-aad4b7ad9180,2023-04-05,4990.8,completed,2023-04-05
28c46f38-ab16-4573-870c-5308d35e17ed,98f38200-b033-4581-a03e-aad4b7ad9180,2023-04-16,2270.66,completed,2023-04-16
e27ef6e9-0d02-47f3-9b2d-6175dccc4c59,903bfdad-aa5c-4d30-ab84-ea93b7103573,2022-12-19,2358.17,completed,2022-12-19
d7a579e2-cf13-4fe6-9d1d-c0a2a13432ed,903bfdad-aa5c-4d30-ab84-ea93b7103573,2023-01-04,5424.87,completed,2023-01-04
1e30ba29-dc54-46ee-956b-60b7b4c8bde8,0d4574b9-0e5e-4e8e-95c4-b3fcad5e9704,2023-05-25,858.14,completed,2023-05-25
36446fc6-ac15-45d8-9dc4-b3d542960257,4301f7f0-5f8f-4f92-8448-c2b30e7ff4d0,2023-01-20,3446.15,completed,2023-01-20
c3c49b0c-da20-4f39-949e-552a9dbd006c,4301f7f0-5f8f-4f92-8448-c2b30e7ff4d0,2023-02-06,959.94,completed,2023-02-06
e7384cd3-8297-4a24-b707-6d413731f8fe,4301f7f0-5f8f-4f92-8448-c2b30e7ff4d0,2023-02-23,9677.09,cancelled,2023-02-23
3e4bddf6-7f84-43cb-a2f9-ad4df5876312,2c1fd15c-58ad-4a4c-8f93-fa5b69da3451,2023-04-21,10558.61,completed,2023-04-21
4ec296c9-72b5-432b-b64b-68c4c668494e,7bbd447c-87f1-485e-9b14-c128149faa45,2023-01-17,883.54,completed,2023-01-17
787bba78-1265-431a-9824-b7b2b9a309b3,84b88bd5-edca-47cb-b78b-8faba11f93ad,2023-03-06,4746.87,completed,2023-03-06
14ac8b3d-3761-4507-a1b6-d15c7e4fbfec,53c94012-78de-4ea8-9e72-f22ba11b7059,2022-11-15,1128.82,completed,2022-11-15
605c7d55-5df0-49e7-ab75-be2d279f8315,53c94012-78de-4ea8-9e72-f22ba11b7059,2022-12-03,1490.3,completed,2022-12-03
7956a804-1a4d-40f4-a104-79081818e999,53c94012-78de-4ea8-9e72-f22ba11b7059,2022-12-22,6457.57,completed,2022-12-22
89ea8bf9-7b9f-43a3-bd0f-ef75b9c232de,290d3a17-2bea-4b76-a004-0f1f6ab18f75,2022-12-02,15527.18,completed,2022-12-02
ef15564d-a93a-4765-983e-ba9f76422105,290d3a17-2bea-4b76-a004-0f1f6ab18f75,2022-12-12,4306.66,completed,2022-12-12
46c71621-633c-46da-8a1b-d071a9bb9255,290d3a17-2bea-4b76-a004-0f1f6ab18f75,2022-12-22,4829.69,completed,2022-12-22
4e5cf548-3b5b-433c-acc0-074108386ffc,65834295-0d0b-4814-a787-71da4ede6e78,2022-11-26,901.45,completed,2022-11-26
42605b78-2fb3-47a2-bb6c-f64a46e7aed0,bdd92ce9-b891-45e2-b919-e5802a1ce985,2023-08-06,1587.42,completed,2023-08-06
633a51a9-99df-4fec-944e-760cea4444b0,3d8a6138-e086-4e97-af98-64df7a458ce9,2023-04-18,17881.94,completed,2023-04-18
4520424a-00c5-49b5-8d8d-352f30f386fd,d1765fe6-807f-474b-8e44-61fbb33605af,2023-05-10,5120.67,completed,2023-05-10
0369b369-f427-458d-81a1-9dac9fd8decf,d1765fe6-807f-474b-8e44-61fbb33605af,2023-05-22,1716.4,completed,2023-05-22
fad5ecd2-5175-4305-8f67-6c59f4e3a440,b0b3bc08-fb7b-4e18-bb90-6b0f8ce2b768,2023-01-08,9304.6,completed,2023-01-08
86316727-9ccf-4771-ab54-b38242a802dd,609f3714-6b67-4d34-b3a5-fc69267bcbd2,2023-11-06,11100.6,completed,2023-11-06
