customer_id,signup_date,customer_type,city,created_at
cc942383-54c3-4aa9-86c2-277a316b17b7,2023-09-28,one_time,Tanta,2023-09-28 15:51:15
969aa59e-a845-4b82-88dd-c2a1521a7273,2023-07-03,one_time,Tanta,2023-07-03 23:16:01
a2f745ab-8100-4cb9-84fa-7457093b727f,2023-07-22,one_time,Tanta,2023-07-22 18:59:45
f8e7d383-c75e-4eda-8992-2de943f89212,2023-04-18,occasional,Mansoura,2023-04-18 02:15:09
7c42b3a3-56c6-4c6b-9bb8-24a752977bdb,2023-02-21,one_time,Giza,2023-02-21 15:19:45
48c3a2d2-821b-4e5c-99fa-d8c0a1defeb5,2023-05-24,one_time,Cairo,2023-05-24 22:35:26
42fa45d9-8c9b-4ce9-9e08-40947b45c116,2022-12-30,one_time,Mansoura,2022-12-30 20:34:47
544f241f-36b7-4325-a36b-13a82dd85214,2023-02-21,loyal,Cairo,2023-02-21 18:34:33
1a9b1c80-d75a-4a48-aa5b-99530da7ae34,2022-11-27,occasional,Tanta,2022-11-27 14:18:21
66b87c35-d7ff-42b5-a316-2b872614d06d,2022-12-26,one_time,Tanta,2022-12-26 15:08:22
71cd6fe8-ad01-4d7f-b4b4-ea40b15f4ccc,2023-01-23,loyal,Mansoura,2023-01-23 10:57:20
f2e1c437-a9fb-44c9-a0f8-4f36b3d55f92,2023-08-30,loyal,Mansoura,2023-08-30 19:42:26
5d28b71e-fdeb-4feb-8d68-caabd91a3343,2022-11-22,one_time,Cairo,2022-11-22 15:46:22
570610cd-867e-447a-9064-0a8d5ebcfb28,2023-05-14,occasional,Giza,2023-05-14 03:29:31
182130cf-5b79-4c38-a725-1750619f4ce3,2023-03-27,occasional,Cairo,2023-03-27 05:29:40
b0d9135e-6ba4-4634-9265-c96df6f3af74,2023-03-27,loyal,Tanta,2023-03-27 09:52:28
8e6d4bfa-0a0f-42d4-afd5-a9d88c0aa4a8,2023-04-12,one_time,Mansoura,2023-04-12 08:30:57
b6559ffc-5d03-4d9a-8a64-fbf1aab808ee,2023-02-02,one_time,Mansoura,2023-02-02 02:15:52
9dfc38ef-2196-4c10-a43f-fe8b0140c5ca,2023-11-16,one_time,Cairo,2023-11-16 13:06:17
6e7cc1e7-b6ce-4961-bec0-7ae6492035b7,2023-10-20,one_time,Mansoura,2023-10-20 18:27:02
39a2e1b1-16bc-407a-98d8-c3ecba4976bb,2023-09-08,one_time,Mansoura,2023-09-08 23:59:36
a1367488-34f2-4f25-b1d1-3efc98ae4170,2022-12-09,occasional,Alex,2022-12-09 22:00:48
9cf3274f-eb4f-4745-bbdb-823f281bb088,2023-11-26,one_time,Tanta,2023-11-26 18:39:46
4836fb0f-08ca-4931-8024-6fa0c39e8d65,2023-01-13,one_time,Alex,2023-01-13 14:06:46
a7dd2c8f-e819-4654-8d76-cb76a19fa044,2023-08-17,occasional,Giza,2023-08-17 14:22:58
6c60fbcc-3c81-4477-8f5a-45acc4c43aa0,2023-09-05,one_time,Cairo,2023-09-05 16:56:45
8c1d4e62-25a5-43df-97f3-d10b93e7c0e3,2023-05-19,one_time,Alex,2023-05-19 03:54:20
c8e2c905-b6e9-47e3-95e4-e89573e997e9,2023-08-15,loyal,Giza,2023-08-15 09:05:49
ec47a7ad-cae0-45fb-a5cc-37437e7fc10b,2023-03-09,loyal,Mansoura,2023-03-09 14:01:38
59abbba4-3135-49b7-8c4a-0a9661b812d7,2022-10-08,one_time,Cairo,2022-10-08 13:37:59
8439501c-7aa9-4b50-a078-51ee5e9300e4,2023-08-08,loyal,Tanta,2023-08-08 06:53:30
589747d4-5a98-4792-958c-cf029f8845f8,2023-04-26,one_time,Mansoura,2023-04-26 21:45:46
901e5e58-1e0f-4778-b5f5-51c670ef9560,2022-11-09,occasional,Tanta,2022-11-09 21:31:07
3abd4314-e8c6-4322-8e63-05588d8aae65,2023-05-04,one_time,Giza,2023-05-04 23:50:53
37913e83-d316-4c03-b424-70e06493ad9f,2023-05-20,occasional,Cairo,2023-05-20 05:51:11
e452ad2c-5ea7-4ec0-8f68-c9c3e87dce16,2023-09-18,loyal,Tanta,2023-09-18 17:07:19
4d7a6f2b-4bf4-4fdb-bcea-73bd34921030,2022-12-14,occasional,Mansoura,2022-12-14 02:22:46
40cf8fe9-39f5-4155-b527-2c542230a6c4,2023-07-23,one_time,Mansoura,2023-07-23 23:54:23
cb38217d-1c69-47b4-a546-47888e9dc541,2023-11-16,one_time,Mansoura,2023-11-16 07:46:07
9b1c2b03-2eee-4ce0-80c2-2812ec54144e,2023-07-09,occasional,Mansoura,2023-07-09 16:26:52
20b8630f-5f0e-4df7-a913-065a1242aaab,2023-04-24,one_time,Cairo,2023-04-24 23:24:10
913970b4-4dd7-4367-b1b0-b3dc5dd80694,2022-11-12,one_time,Mansoura,2022-11-12 04:48:57
6755e31b-6088-4fd8-8270-4b75b8e03a7c,2023-09-26,loyal,Cairo,2023-09-26 07:34:48
80458d78-e43d-442d-9649-8e3f4a276a94,2023-09-25,occasional,Cairo,2023-09-25 06:08:25
d36cabd9-0a02-4a1a-a1e5-e30c4d651b60,2022-10-30,occasional,Giza,2022-10-30 00:29:12
4727f4bf-c31e-4861-b6d1-ff57d02607b7,2023-03-12,loyal,Giza,2023-03-12 19:01:46
a171b273-5949-4ac0-b466-39711210ff76,2022-11-13,loyal,Cairo,2022-11-13 09:33:06
b13a2ea6-def3-4f9f-8605-a0fb4372f7ed,2023-03-28,occasional,Giza,2023-03-28 14:13:43
bf26a30a-4f18-4642-ace1-2d0f6fdb3167,2023-06-01,occasional,Giza,2023-06-01 10:40:05
3fb3813a-95b3-45c7-9934-dc9bd7438e02,2022-10-10,occasional,Tanta,2022-10-10 15:46:28
8336ab83-78a2-4dc2-8204-e052ec8053d0,2023-03-12,occasional,Giza,2023-03-12 07:54:27
8a121f4e-38f8-48c0-beb8-6558bcb86feb,2023-08-06,occasional,Mansoura,2023-08-06 17:56:04
bfef0e3b-be55-422a-bec2-688ece4aebf4,2023-11-08,one_time,Alex,2023-11-08 11:35:05
fa67dba3-68d1-4233-a076-bc6ddb0d206e,2023-04-07,occasional,Tanta,2023-04-07 18:33:33
6db3281d-3466-40e6-90fe-db832fe3adc7,2023-10-07,loyal,Alex,2023-10-07 06:27:42
2efa1c24-4065-4fa3-aec4-23e14a5d5834,2023-09-28,occasional,Cairo,2023-09-28 00:30:22
ddd98bd1-8169-4749-b0db-c15f18e6b575,2023-08-10,occasional,Tanta,2023-08-10 06:36:48
00d26a01-6750-46f5-8199-d0d4049cfc38,2023-04-05,loyal,Alex,2023-04-05 10:15:00
f3a66382-c872-480d-ab6e-03ecf8fc0f12,2023-09-07,loyal,Cairo,2023-09-07 14:57:50
87b625e1-ce1b-4a58-840e-037b56eb603b,2023-04-26,one_time,Mansoura,2023-04-26 15:19:41
0b5cbd8d-7c24-49e8-8f33-7bccb4facfab,2023-11-13,one_time,Tanta,2023-11-13 14:25:29
ca22fc10-aa5e-4ead-9395-87f13a3a3339,2023-04-12,occasional,Mansoura,2023-04-12 14:01:33
2a042f4f-8151-484b-a501-15a0bfb53055,2023-09-29,one_time,Giza,2023-09-29 01:24:06
2fbf9e5a-e52b-48f4-a2e2-eed3a6944cd1,2023-03-15,one_time,Mansoura,2023-03-15 07:23:56
582289e3-d0c0-4dde-a22b-0f1bee1d7d75,2023-07-27,loyal,Tanta,2023-07-27 20:29:29
5b1d57c8-4148-4def-ac1a-d5c20ef67c97,2023-10-13,one_time,Mansoura,2023-10-13 11:09:20
53c76235-014c-4382-94ae-cf4c93417705,2023-04-21,occasional,Mansoura,2023-04-21 15:16:05
af5612be-5fbe-4618-bb8a-673f0a2f2bb6,2022-10-03,one_time,Giza,2022-10-03 00:53:09
ff8a8767-c1f0-47ad-bcfb-3360011b7705,2022-10-12,occasional,Mansoura,2022-10-12 00:11:58
bc50ddec-af84-45be-88bf-fcedaa0c2824,2023-10-06,loyal,Alex,2023-10-06 14:19:33
9ce83e90-d09c-445e-9d6c-c65aba8ec391,2023-06-12,occasional,Tanta,2023-06-12 17:05:05
09526615-cff0-45bc-9b49-07f833e9d42d,2023-01-02,loyal,Mansoura,2023-01-02 17:16:16
721a4815-6d63-4163-9911-2327f5e71807,2023-06-30,one_time,Mansoura,2023-06-30 02:17:03
892adc4f-b6b9-48d0-85c7-0315bf9facd2,2023-06-15,occasional,Alex,2023-06-15 04:35:32
9ddc7885-03a9-46fb-b494-384bb863bf65,2023-03-13,occasional,Mansoura,2023-03-13 14:04:30
ed261064-f2ef-435e-885d-7c51963395a1,2023-08-02,occasional,Mansoura,2023-08-02 17:08:34
a33fcd64-19d2-4ae9-a1cd-296f7071165c,2023-05-14,occasional,Giza,2023-05-14 23:13:37
b872a091-7a52-4f25-aa7f-24f97e07d901,2023-01-15,one_time,Mansoura,2023-01-15 01:58:27
bbb2e3c0-b588-43b3-8b6d-b8172c893ce5,2023-11-28,one_time,Alex,2023-11-28 15:02:41
7e9ed45d-c733-4de0-b4ee-fd47f5aa6e2e,2023-11-30,occasional,Mansoura,2023-11-30 23:53:26
f1c2fd15-ac3e-4d14-9487-75b8121c64e4,2023-06-08,loyal,Mansoura,2023-06-08 02:09:09
b1b095a4-b352-492e-9486-b59e330a9490,2022-10-29,one_time,Alex,2022-10-29 16:23:40
e49f7ca5-9455-4f95-a5a0-47963261fdd7,2023-05-01,occasional,Mansoura,2023-05-01 09:29:47
a6a95710-0361-4982-9df0-5170df57a84b,2023-07-15,loyal,Tanta,2023-07-15 23:44:47
31f241da-63e3-4971-a767-8bd7a72f89a0,2022-11-29,one_time,Tanta,2022-11-29 16:16:08
cf59d7d9-81fd-40de-9a7a-0f4037b4cee8,2022-12-08,loyal,Giza,2022-12-08 01:17:44
3f7b49b9-38ce-433a-b722-afc1be1ea240,2023-01-18,one_time,Giza,2023-01-18 13:49:22
83334008-f3a5-4e17-9d75-973ae0c62bb0,2023-06-29,one_time,Cairo,2023-06-29 13:51:52
8fda9b7f-c3fe-4f19-9440-6de2975bc610,2023-04-18,one_time,Alex,2023-04-18 20:17:50
e3075cfb-f30a-4baa-945b-b96225ed80d2,2023-07-04,occasional,Giza,2023-07-04 12:15:30
e138077c-a396-404b-8b11-deabed54439d,2023-06-30,occasional,Alex,2023-06-30 00:00:15
555c4f64-b5fa-4ae1-9a49-ecd7b9d267a6,2023-01-26,occasional,Giza,2023-01-26 10:26:44
7fa25511-4dc1-4d0a-8bad-8641c95a3649,2023-07-29,one_time,Cairo,2023-07-29 21:38:49
21d502ad-b9c1-4ea5-af88-7f52930a89dc,2022-11-16,one_time,Cairo,2022-11-16 08:54:50
52a38737-d232-418f-bcc9-39fc112aae0f,2023-05-25,occasional,Giza,2023-05-25 12:15:34
172408a9-00f1-4569-8027-056340f03ae0,2023-06-26,loyal,Cairo,2023-06-26 01:46:10
d4753a3f-b401-4694-81b0-5863f93548e3,2023-05-06,loyal,Cairo,2023-05-06 08:40:24
ac77eb9c-ac2d-4ca1-9e22-ac7f9de33e36,2023-02-27,loyal,Alex,2023-02-27 03:36:01
defda4d0-74dc-43f4-a4b2-a5f53f36f970,2022-12-24,one_time,Cairo,2022-12-24 06:57:46
4b55a9f5-7551-4308-a89d-a18675a6f371,2023-08-18,one_time,Cairo,2023-08-18 15:19:02
c00e4f0a-6e0d-4e65-aa2c-5c7db57d5d15,2023-10-23,occasional,Cairo,2023-10-23 18:49:33
a701590a-7d62-46c2-b4ad-7af0d3d65923,2023-07-14,occasional,Alex,2023-07-14 08:58:45
bde2d1f0-e275-4d90-85b8-890974e5d178,2023-04-15,one_time,Giza,2023-04-15 23:27:56
ded87f53-9644-44eb-859b-65597209d395,2022-10-31,one_time,Cairo,2022-10-31 05:57:49
066d010c-2e31-44b6-8881-88e7dfa51eb4,2023-08-31,loyal,Cairo,2023-08-31 16:09:08
cddffceb-7423-45b2-8f0d-16316823772e,2023-01-25,loyal,Cairo,2023-01-25 13:50:34
c55a13f7-ee40-4081-9537-7e46dc97936d,2023-10-03,occasional,Cairo,2023-10-03 09:03:41
8124caef-b106-476b-93c1-82eeb31abc24,2022-10-09,occasional,Tanta,2022-10-09 00:46:37
d3b4137b-e66a-462d-9166-33543f263b7c,2023-05-15,occasional,Giza,2023-05-15 11:32:34
f3595a8d-73f7-4fed-95cb-9264fd0c3255,2023-03-10,one_time,Alex,2023-03-10 17:36:26
7b4aeea9-a7ba-453a-b600-cdf0559bc437,2023-06-19,loyal,Giza,2023-06-19 23:07:53
7db78a86-ce84-4fd9-a9ce-b58959f616c2,2023-06-24,loyal,Alex,2023-06-24 14:50:35
2f1f4586-e938-4d4f-8f17-8032c1cb3bfe,2022-12-15,one_time,Giza,2022-12-15 08:31:23
6e0c7db1-06cb-4236-96b3-5c33f59237c4,2022-12-02,one_time,Alex,2022-12-02 02:19:14
a18001f7-b8c3-488b-9f28-5703a1e74494,2023-08-21,occasional,Giza,2023-08-21 06:05:14
eaaf4482-b59f-49fe-aa9d-954da9f9e178,2023-06-27,loyal,Tanta,2023-06-27 13:25:46
886227e3-28ef-46d0-ae09-4e58ad801f5c,2023-03-23,one_time,Mansoura,2023-03-23 12:09:00
190cea07-2dad-459e-8628-7eae8f810d30,2023-08-21,one_time,Alex,2023-08-21 21:00:40
f54bf631-a562-4f4f-8496-a37fda195814,2023-09-30,one_time,Giza,2023-09-30 21:01:12
0c6805fa-c8a0-4be7-9691-c87cbd84e897,2023-07-18,one_time,Tanta,2023-07-18 11:04:11
ac743470-530e-4657-8bac-a774d65e3a28,2022-11-29,occasional,Mansoura,2022-11-29 01:46:51
a84c1af6-b65d-4d39-a141-6cc07e1cca21,2023-11-03,one_time,Tanta,2023-11-03 14:31:12
267b9419-05f2-49bf-b369-5e11bbc250a0,2023-04-24,occasional,Tanta,2023-04-24 00:57:57
85e06cb5-6496-4763-a3b4-e231da5f23b0,2023-06-07,one_time,Mansoura,2023-06-07 13:08:25
3408b7f9-cd9b-41fa-8aa7-37c08083fe45,2023-01-11,occasional,Giza,2023-01-11 08:44:21
a4fb2386-15ef-47aa-a3c7-c0dad32f733e,2023-07-11,occasional,Mansoura,2023-07-11 22:13:44
68b1174c-b374-4fd3-bb33-e77d1ddcb281,2023-04-25,loyal,Alex,2023-04-25 17:46:35
80f0a2a5-2e0a-4f3f-a14a-155ae62f3186,2023-03-29,occasional,Cairo,2023-03-29 01:06:06
ab1a5d7d-3b65-4e21-b104-72814eacfe45,2023-02-11,one_time,Cairo,2023-02-11 13:14:13
7820320b-138e-47a1-8513-b966156dbef0,2023-06-01,one_time,Mansoura,2023-06-01 03:24:30
021888e8-78da-4fb2-80b4-9094e3352b1a,2023-05-20,loyal,Alex,2023-05-20 19:33:40
eb5fae4e-52d5-44d7-bd82-135e328f4e96,2023-06-25,occasional,Mansoura,2023-06-25 16:29:21
5f13b704-2f20-4566-88aa-2e01e0669d27,2022-10-03,one_time,Mansoura,2022-10-03 12:09:57
980cc40e-a232-4ca6-b8ea-34404894a82c,2023-02-24,one_time,Mansoura,2023-02-24 01:05:12
c8e7368b-2daa-43ae-ab15-8894dd1e1e5e,2023-01-27,one_time,Tanta,2023-01-27 18:55:10
4cc9bc63-161b-48ee-a179-521ab8027ef2,2023-02-03,one_time,Tanta,2023-02-03 09:09:30
0cf137c0-287b-482c-8638-dc50699b08e8,2022-10-23,loyal,Mansoura,2022-10-23 16:55:44
05f0093d-c211-4385-acf0-4df7743f4bea,2023-06-12,one_time,Tanta,2023-06-12 05:13:46
ae47e868-97e3-4359-a331-7a7ac4ef289f,2023-05-20,one_time,Giza,2023-05-20 10:36:38
9b9c221a-1930-4cda-9b40-8dd85dca09b4,2022-11-27,occasional,Mansoura,2022-11-27 06:03:03
d2f63bb5-2513-4c45-ab10-1374b46c4129,2022-12-26,loyal,Tanta,2022-12-26 08:11:59
c5852883-af61-43d7-8bb6-31f7c652061b,2023-02-28,occasional,Cairo,2023-02-28 20:28:28
f809f0cc-6b68-42c4-bcdc-dbebb75010d7,2023-02-18,occasional,Mansoura,2023-02-18 00:40:38
d3b3edda-506d-4f13-8618-a46ef675bb85,2023-01-07,occasional,Cairo,2023-01-07 22:53:54
2ebf6e70-dccf-4be0-b9bd-2ea7e3e6fb2f,2023-11-20,occasional,Mansoura,2023-11-20 10:22:34
e85a3d5c-eede-40b8-ba05-01ca083aaeec,2022-10-21,one_time,Giza,2022-10-21 23:25:13
2326e180-067c-4477-82df-4abbee97f659,2022-11-06,occasional,Cairo,2022-11-06 16:29:11
256ce2b2-400a-49ed-88c3-182272b80a43,2022-12-21,one_time,Mansoura,2022-12-21 07:19:42
4ce4efc6-6668-44ef-9032-8ab58fa35280,2023-10-10,occasional,Tanta,2023-10-10 04:09:28
f2efbe4a-78e6-4221-b1d1-95bf65d9d0da,2022-10-27,one_time,Alex,2022-10-27 10:53:09
8377f31c-7f7f-48d1-904a-516f08984e2e,2023-11-30,loyal,Tanta,2023-11-30 11:52:13
efcd2513-4285-423d-882c-710d92787db0,2022-11-14,occasional,Alex,2022-11-14 01:52:09
d58832e2-22a7-437f-a24b-335eae876dda,2023-06-09,one_time,Giza,2023-06-09 09:16:26
9007a774-fae4-423b-862c-4fb5627a90c0,2023-02-22,one_time,Mansoura,2023-02-22 03:04:12
67a81501-2629-422f-ba23-205cea81d17d,2023-03-24,one_time,Alex,2023-03-24 21:28:18
52d2a624-a4f7-405f-ad71-3c33e27705df,2023-08-01,occasional,Mansoura,2023-08-01 16:27:53
b9563ef4-194c-4351-ae77-97415ba72afb,2023-01-15,occasional,Mansoura,2023-01-15 01:47:49
9246a56c-d5e5-43aa-8c11-65f1381e0fe7,2023-08-21,one_time,Giza,2023-08-21 12:34:09
5505c22c-e06a-4ff3-85cc-3573e0502514,2023-02-11,one_time,Cairo,2023-02-11 22:37:57
fb72a1d6-1c47-419e-9064-3cb8bc405e55,2023-05-23,one_time,Cairo,2023-05-23 16:34:49
ac4869c4-3815-4b09-8493-acb0e78269ec,2023-11-04,loyal,Alex,2023-11-04 10:34:07
7afd154d-594d-4d3c-b028-298aa8c7bca9,2022-12-28,one_time,Tanta,2022-12-28 23:52:19
c6b3aaa6-df86-439b-b09f-367fdc5f1f7a,2023-05-06,loyal,Giza,2023-05-06 14:12:36
9a8e705d-e6ca-4bd7-bb47-5d700c8433cc,2022-11-01,one_time,Mansoura,2022-11-01 21:37:49
e1059077-5139-4a2f-bde7-274cf4268d85,2023-08-19,occasional,Alex,2023-08-19 03:45:04
e6197198-276c-4e61-aeb7-a82b590a7378,2023-04-02,one_time,Alex,2023-04-02 11:01:06
c3de4155-4d50-469e-bf0d-df7435fe8811,2023-10-18,occasional,Alex,2023-10-18 01:10:31
446381f6-b280-473a-b5ea-31245af9952c,2023-07-23,occasional,Giza,2023-07-23 11:51:44
06d581a6-d678-424e-aeaf-3a4ef2f48300,2023-05-04,one_time,Mansoura,2023-05-04 02:55:38
a4fd58cb-b93b-429b-8086-9bec9f6b6650,2022-11-01,occasional,Giza,2022-11-01 05:52:42
6b73e7ff-9672-4aed-949b-fed2b452ccd4,2022-12-25,occasional,Mansoura,2022-12-25 21:57:56
4e429d13-72e6-415e-929b-36a4b62a385e,2023-08-28,loyal,Giza,2023-08-28 14:30:40
a1fddab3-9172-489b-bb9a-09ebbfed949f,2022-11-11,one_time,Alex,2022-11-11 16:00:11
084b0d00-6b72-4836-a023-6675af1c6e12,2023-03-27,one_time,Alex,2023-03-27 18:58:19
fec05e2e-3300-45c2-9784-37d31697d511,2022-10-04,occasional,Mansoura,2022-10-04 20:59:32
418b2cf8-e501-4e0f-b785-368347ba2a05,2023-06-17,one_time,Tanta,2023-06-17 22:55:48
2a498437-e053-44fc-a43d-eb28cfeeeddc,2022-10-26,one_time,Cairo,2022-10-26 12:39:39
6bce746f-22c9-4b8c-a06e-22590ada4e96,2023-08-30,one_time,Cairo,2023-08-30 21:03:28
3041286e-cb4c-4b74-b0a2-cb35a81b2dfe,2022-11-08,occasional,Giza,2022-11-08 03:20:36
201a9390-65e0-4a99-ac1b-dcdc6e627b7d,2023-03-26,one_time,Cairo,2023-03-26 08:33:39
3f7f31a4-68ab-4ed6-91a4-f4d1b6fcc3d0,2023-11-17,loyal,Cairo,2023-11-17 10:57:36
7bd5bd6b-dbb2-454c-81ec-9fc823c27571,2023-06-15,occasional,Alex,2023-06-15 13:15:47
15b3310b-74ca-4b23-935b-4bda91f15090,2022-11-16,loyal,Tanta,2022-11-16 16:34:10
14fabbd6-156b-46bb-b7fe-bd4824670de8,2023-10-11,one_time,Mansoura,2023-10-11 20:39:16
f3848932-2219-41bf-8321-350f172af68f,2023-11-24,one_time,Giza,2023-11-24 09:03:31
c315f9f1-0c5c-42fd-a55b-450be35a7c14,2023-10-22,loyal,Cairo,2023-10-22 23:55:24
ede592c8-63c0-41da-b4c0-61a79905ba96,2023-02-02,one_time,Cairo,2023-02-02 09:40:08
b5860540-c3b3-4cd3-9dfd-851a1cc33ded,2022-11-29,loyal,Cairo,2022-11-29 03:43:09
5de921b7-5da8-409f-9fb8-fae05241ecc8,2022-11-08,one_time,Alex,2022-11-08 01:09:52
ce4066bc-120d-45ff-9248-3886201ad174,2023-03-24,one_time,Cairo,2023-03-24 22:24:55
14f7e317-d6f1-4420-a49f-f2726d9667a8,2022-11-23,occasional,Giza,2022-11-23 12:03:05
cccbcd60-73bc-4d30-8fe5-b2254e6c7c28,2022-10-09,one_time,Alex,2022-10-09 12:39:20
4be35f78-8294-4f24-8596-e4ccf3ba0b8a,2023-03-22,loyal,Cairo,2023-03-22 01:55:05
c43acb86-18f2-42e7-90e9-faa9fc4eb03f,2022-10-12,one_time,Cairo,2022-10-12 19:13:59
a9697c98-7737-4a27-9bb7-c1b0b147b4f3,2023-03-10,one_time,Giza,2023-03-10 07:30:17
3a5b08be-cf24-491a-b412-d7a30d481f13,2023-10-13,occasional,Tanta,2023-10-13 06:35:33
1db8e05c-ee7d-40b1-8f21-780e0787691c,2022-11-04,one_time,Cairo,2022-11-04 20:51:20
09126caf-f25f-473f-b0ba-f6302211c74e,2023-02-22,occasional,Mansoura,2023-02-22 01:30:38
ca4ade9d-e863-4cd8-b827-befc2e24ef84,2023-01-17,occasional,Alex,2023-01-17 22:44:50
23dc506e-2b31-4ea8-a65e-5dbc0304ad70,2023-05-19,occasional,Cairo,2023-05-19 16:58:30
747a6007-d1a6-4a4e-a686-28b61bdb7862,2023-02-02,loyal,Mansoura,2023-02-02 20:33:54
1a7fd48d-0784-44d4-b39b-350c65f9735d,2023-09-14,one_time,Cairo,2023-09-14 14:08:50
ed3387d7-4cbf-4aa8-b1c6-60a190562a49,2023-08-04,loyal,Tanta,2023-08-04 07:41:52
90de1da1-7f9c-4ff3-9b21-f2ff0058c016,2023-08-15,occasional,Mansoura,2023-08-15 09:13:43
edc60b7a-9c3e-4932-9cc6-6d0120196205,2023-08-24,occasional,Mansoura,2023-08-24 11:25:48
538591a9-7819-4e1b-8b40-cc1b9b6edec6,2023-01-16,one_time,Giza,2023-01-16 15:54:21
fa9d96bb-432a-427c-9ff0-1416c8312fc7,2023-04-22,one_time,Cairo,2023-04-22 08:41:38
b689852f-c6f0-4d6a-b7c8-8d2b052b6548,2023-04-13,occasional,Giza,2023-04-13 01:00:32
640d78ec-eded-42ea-8267-77eac3680e21,2023-03-07,loyal,Giza,2023-03-07 20:07:00
63992a8e-9562-47e5-bfa2-aa52f743e158,2023-10-16,occasional,Giza,2023-10-16 06:50:44
c31e51a9-869f-4a23-b243-aa13ca134682,2022-11-04,loyal,Tanta,2022-11-04 20:03:15
9637d578-c711-45a2-9e7f-61a0d091ead3,2023-06-17,one_time,Cairo,2023-06-17 00:19:09
82d04988-0588-4386-ae99-e12826f9a02b,2022-12-09,loyal,Alex,2022-12-09 15:26:33
80b67505-b1e2-44a2-8cd2-4887fdbf7a51,2023-10-22,one_time,Cairo,2023-10-22 09:23:53
bac3e6b7-810f-44f7-9bfc-502a1b7799a0,2023-10-20,loyal,Tanta,2023-10-20 23:32:03
6b47ffcc-5a36-45ce-a92e-ec675d3b51c8,2023-02-10,occasional,Giza,2023-02-10 09:41:21
ff6c6ef9-c64e-4bae-8b04-6961b080f675,2023-04-07,loyal,Alex,2023-04-07 00:45:53
c2584e11-19e7-4fc3-8ef1-211e3435f874,2023-01-06,occasional,Cairo,2023-01-06 22:00:54
939e8b80-a76d-4aae-83b2-bbec1a4f52f0,2023-10-31,one_time,Giza,2023-10-31 22:52:15
4a925d05-863e-4a6a-9ef6-99ed0c79ba7d,2023-03-20,occasional,Cairo,2023-03-20 23:34:06
ca61d263-45dd-40a9-a585-d8a443d6ca43,2023-08-21,loyal,Cairo,2023-08-21 05:20:04
e48a1303-e2c0-490a-a466-9fbb869394a4,2022-11-28,occasional,Tanta,2022-11-28 06:06:52
f923608a-12be-413a-ac8a-ffea8e03c06b,2023-06-30,one_time,Tanta,2023-06-30 03:14:21
bb8641f6-ecb4-462b-95a3-dab797511e83,2022-12-03,one_time,Alex,2022-12-03 04:35:43
415b4e65-3641-493b-9b63-a8ce7a0d7026,2023-07-09,occasional,Cairo,2023-07-09 00:21:16
fe866e1b-1d8e-491c-9d3e-54fe9d8fa8ac,2023-08-14,occasional,Tanta,2023-08-14 14:33:55
6002e945-1d7f-45af-bccf-4f0acae75c17,2023-05-23,occasional,Cairo,2023-05-23 14:39:35
e1d693b5-74a4-4fbe-aa0b-4af0d31a162d,2023-07-18,loyal,Mansoura,2023-07-18 07:14:14
f51d7cad-3f4f-4668-9d92-71f603770409,2023-02-23,one_time,Giza,2023-02-23 09:03:14
5d201c34-2ee2-4f3c-a607-c16c5d0253b2,2023-08-02,loyal,Alex,2023-08-02 01:07:46
5c963908-7c72-4d46-a485-84d598ab61ab,2023-04-07,loyal,Giza,2023-04-07 15:40:33
ce367ad2-9a5e-482a-a863-310aff33a497,2022-10-26,one_time,Giza,2022-10-26 10:53:45
b2f94a48-34d6-4a5d-a6c8-4f581b973a05,2023-09-07,occasional,Cairo,2023-09-07 12:43:14
817c2e06-e0d2-438c-9597-d5fefd9421e0,2022-12-04,one_time,Mansoura,2022-12-04 01:10:27
07b432a5-6dc2-4f3a-82f0-a380da6d59d7,2023-09-28,occasional,Cairo,2023-09-28 06:59:25
3ff13120-9e15-43d5-b72e-fce2d2b579e7,2023-10-02,loyal,Giza,2023-10-02 05:23:21
52351520-bf04-4a7c-99a5-58bb7acfa028,2023-04-04,loyal,Giza,2023-04-04 03:44:34
09e543a3-7b6d-4f12-a548-e7c39cef9f31,2023-05-08,occasional,Mansoura,2023-05-08 01:14:21
70a43835-896a-42df-a097-1d29bd15d881,2023-02-13,one_time,Giza,2023-02-13 07:22:40
49963e67-c73d-4237-8561-b6bae11c52c9,2023-06-16,loyal,Mansoura,2023-06-16 07:03:43
97277860-c15c-43e2-a90d-5cd42c21a15b,2023-11-01,one_time,Cairo,2023-11-01 10:59:33
22f564e1-309a-415c-9485-124e3f72af7c,2023-11-13,loyal,Cairo,2023-11-13 10:01:20
d1f046d5-a66a-4fee-b9ce-db333f53a649,2023-10-23,one_time,Giza,2023-10-23 14:01:46
4579cd2a-b18d-418b-bb97-cc20108a867c,2022-12-17,occasional,Mansoura,2022-12-17 11:57:27
749a1455-e472-44e1-b97d-06acec4a9734,2023-07-05,one_time,Mansoura,2023-07-05 08:21:53
92518474-7280-4a28-b801-fda224f30a0b,2023-06-04,loyal,Giza,2023-06-04 00:27:27
7de2ff02-128b-400e-9cbd-d3bb6595e836,2023-09-07,one_time,Cairo,2023-09-07 23:51:09
c2a74387-70d7-4a27-9fb2-b08190a0638e,2023-09-30,occasional,Mansoura,2023-09-30 10:45:15
658d2859-2d81-40df-b38f-03bb3bb427db,2022-10-20,one_time,Alex,2022-10-20 19:12:51
